,result_id,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10,cls11,cls12,cls13,cls14,cls15,cls16,cls17,cls18,cls19,cls20,cls21,cls22,cls23,cls24,cls25,cls26,cls27,cls28
52,/Task600_CTSpine1K/nnUNetTrainerV2_S5_D2_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9308721186399913,0.9690057064450617,0.9588640705851577,0.9575466364115792,0.9555500020599886,0.9508632280862935,0.9481841010993141,0.9426367632753285,0.8588914641078095,0.7816996771299358,0.6964908293787483,0.5573787023794029,0.44574302257618204,0.4130527935606429,0.009559582534929379,0.0,0.0,,,,,,,,,,,
53,/Task600_CTSpine1K/nnUNetTrainerV2_S5_D3_W32__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9402689829814621,0.9689977261190833,0.9573316301057656,0.9578302694344989,0.9568030263377938,0.9511439334471454,0.9500276055395901,0.9548451401106668,0.898384821597984,0.7984717147733503,0.7216983250639399,0.5792356393294836,0.4285387115088813,0.40999237922662607,0.0005891687217689741,0.0,0.0,,,,,,,,,,,
54,/Task600_CTSpine1K/nnUNetTrainerV2_S5_D2_W16__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9276545261476772,0.9699705804249453,0.9603939027572187,0.960351567423117,0.9562266424751787,0.9496357998025716,0.9458365685389334,0.9433026462377463,0.8728739754287009,0.7808914188569087,0.7083052796016996,0.5993781262757184,0.4507195763321158,0.43218200865315215,0.0030610090774751955,0.0,0.0,,,,,,,,,,,
55,/Task600_CTSpine1K/nnUNetTrainerV2_S5_D2_W32__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9335015196622166,0.9692948371121711,0.9615978858263393,0.959139798859278,0.9546520811559971,0.950610291216719,0.9455018394473624,0.9423464341306985,0.8648921920499285,0.8015647158477609,0.7232360366168683,0.5274925858936304,0.3930188030078902,0.4069757665930958,0.034075450321286026,0.0,0.0,,,,,,,,,,,
56,/Task556_FeTA2022_all/nnUNetTrainerV2_gammaV3_S5_D3_W64__nnUNetPlansv2.1/fold_1/validation_raw/summary.json,0.8223508153502305,0.759086425255863,0.908293810136648,0.8777716700805028,0.9018441930205091,0.8686187565900724,0.8480629217072062,,,,,,,,,,,,,,,,,,,,,
57,/Task556_FeTA2022_all/nnUNetTrainerV2_gammaV3_S5_D3_W64__nnUNetPlansv2.1/fold_2/validation_raw/summary.json,0.789970225766564,0.7423878920893917,0.9036537486540471,0.8778149599536921,0.8913039383355063,0.8516767607755563,0.8406400135165365,,,,,,,,,,,,,,,,,,,,,
58,/Task556_FeTA2022_all/nnUNetTrainerV2_gammaV3_S5_D3_W64__nnUNetPlansv2.1/fold_3/validation_raw/summary.json,0.7841755546324846,0.7460323076414467,0.9145397822817688,0.8739780783842485,0.8914470183878821,0.8398712933349545,0.8299108211329758,,,,,,,,,,,,,,,,,,,,,
59,/Task556_FeTA2022_all/nnUNetTrainerV2_gammaV3_S5_D3_W64__nnUNetPlansv2.1/fold_4/validation_raw/summary.json,0.838583562200531,0.7617900371629807,0.9183640983498741,0.8771199597103777,0.9083672637765238,0.8723555145983332,0.8363032426739224,,,,,,,,,,,,,,,,,,,,,
60,/Task556_FeTA2022_all/nnUNetTrainerV2_gammaV3_S5_D3_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.8239797522227419,0.763348098069898,0.9143747067303477,0.8745702464273538,0.8712426261231102,0.8697204152917632,0.8397991282446572,,,,,,,,,,,,,,,,,,,,,
61,/Task556_FeTA2022_all/BigResUNetTrainer2__nnUNetPlansv2.1/fold_5/validation_raw/summary.json,0.7926944301862896,0.7594106094425467,0.9111031658852621,0.8730315856131701,0.8935780646303174,0.8562598380973583,0.8400493756273787,,,,,,,,,,,,,,,,,,,,,
62,/Task556_FeTA2022_all/BigResUNetTrainer2__nnUNetPlansv2.1/fold_1/validation_raw/summary.json,0.8201696076186735,0.7560688163493615,0.9065144759505342,0.8769676004760548,0.9007276784616534,0.8676520738269206,0.8490663669076609,,,,,,,,,,,,,,,,,,,,,
63,/Task556_FeTA2022_all/BigResUNetTrainer2__nnUNetPlansv2.1/fold_2/validation_raw/summary.json,0.787383305752216,0.7419671432900485,0.9010380811020337,0.8763574180654162,0.8777162050921617,0.8532806967506827,0.8389978600775855,,,,,,,,,,,,,,,,,,,,,
64,/Task556_FeTA2022_all/BigResUNetTrainer2__nnUNetPlansv2.1/fold_3/validation_raw/summary.json,0.7809348555063839,0.7423774850912753,0.9126646577680452,0.8717287396191312,0.8894678377764694,0.8379793783254214,0.8298476616957209,,,,,,,,,,,,,,,,,,,,,
65,/Task556_FeTA2022_all/BigResUNetTrainer2__nnUNetPlansv2.1/fold_4/validation_raw/summary.json,0.8383802287836755,0.7587591531545513,0.9173476688401009,0.8735965270015486,0.9077968428650386,0.8716018617461702,0.832187882029808,,,,,,,,,,,,,,,,,,,,,
